name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"13.073091, 121.388563",5/31/2012,90.6,79.1,84,109.2,79.1,94.3,78.2,82.98,0.02,,12.5,,,,,4.5,264,1006.1,92.5,9.4,,,,,2012-05-31T05:26:59,2012-05-31T18:17:23,0.39,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",6/1/2012,90.6,77.6,82.9,112.5,77.6,90.5,78.2,86.27,0.12,,12.5,,,,,4.5,231.4,1004.6,96.3,9.2,,,,,2012-06-01T05:26:59,2012-06-01T18:17:41,0.44,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",6/2/2012,90.6,78.2,83.6,113.6,78.2,91.8,77.4,82.35,0.04,,12.5,,,,,13.4,165,1003.9,100,8.7,,,,,2012-06-02T05:27:00,2012-06-02T18:18:00,0.47,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",6/3/2012,90.8,79.4,84.9,111.8,79.4,95.6,77.6,79.12,0,,12.5,,,,,6.7,158.6,1003.9,100,9.2,,,,,2012-06-03T05:27:01,2012-06-03T18:18:18,0.49,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",6/4/2012,89.9,78.9,84,107.5,78.9,93.5,77,79.58,0,,0,,,,,4.5,214.3,1005.2,90,8.9,,,,,2012-06-04T05:27:03,2012-06-04T18:18:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/5/2012,89.7,78.5,83.8,108.7,78.5,94.2,78.6,84.61,0.08,,12.5,,,,,4.5,265,1005.2,78.8,9.1,,,,,2012-06-05T05:27:06,2012-06-05T18:18:53,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",6/6/2012,92.9,79.4,85.8,122.3,79.4,99.6,79.5,81.96,0,,0,,,,,2.2,78,1005.1,77.5,9.2,,,,,2012-06-06T05:27:10,2012-06-06T18:19:11,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/7/2012,87.9,75.8,81.4,102.9,75.8,88.3,77.7,89.22,1.38,,37.5,,,,,2.2,190,1007.1,91.3,8.3,,,,,2012-06-07T05:27:14,2012-06-07T18:19:29,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",6/8/2012,89.3,75.8,82.1,106.6,75.8,90.1,77.8,87.38,0,,0,,,,,8.9,278.6,1009.6,73.8,8.9,,,,,2012-06-08T05:27:19,2012-06-08T18:19:46,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/9/2012,92.4,77.3,84.7,117.3,77.3,96.4,78.3,81.61,0,,0,,,,,8.9,287.1,1009.5,41.3,9.6,,,,,2012-06-09T05:27:25,2012-06-09T18:20:03,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/10/2012,93.5,78.5,85.6,115.1,78.5,96.8,77.9,78.33,0,,0,,,,,6.7,261.7,1008.4,41.3,9.8,,,,,2012-06-10T05:27:32,2012-06-10T18:20:20,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/11/2012,91.5,78.2,84.9,110.5,78.2,95.7,78.1,80.57,0,,0,,,,,4.5,182,1007.4,48.8,9,,,,,2012-06-11T05:27:39,2012-06-11T18:20:37,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/12/2012,91.1,79.4,84.7,109.1,79.4,95.1,78,80.79,0,,0,,,,,6.7,152,1007.3,46.3,9.2,,,,,2012-06-12T05:27:47,2012-06-12T18:20:54,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/13/2012,89.3,77.3,82.1,103.8,77.3,87.9,76.4,83.41,0.16,,12.5,,,,,4.5,202.9,1007.8,73.8,8.9,,,,,2012-06-13T05:27:55,2012-06-13T18:21:10,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",6/14/2012,90.2,77.1,83.3,107.1,77.1,91.9,77.2,82.31,0,,0,,,,,4.5,126,1007,87.5,9.3,,,,,2012-06-14T05:28:04,2012-06-14T18:21:26,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/15/2012,87.2,79.1,82.2,101,79.1,88.3,76.4,82.94,0,,0,,,,,2.2,266,1006.6,95,8.5,,,,,2012-06-15T05:28:14,2012-06-15T18:21:42,0.93,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",6/16/2012,92,77.3,83.9,110.7,77.3,93.4,76.8,79.66,0,,0,,,,,4.5,158.8,1006.2,85,9.1,,,,,2012-06-16T05:28:24,2012-06-16T18:21:57,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/17/2012,87.9,78.9,83.2,101.1,78.9,90.8,76.6,81.07,0.02,,12.5,,,,,6.7,225,1007.4,92.5,8.5,,,,,2012-06-17T05:28:35,2012-06-17T18:22:12,0.98,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",6/18/2012,93.8,77.6,84.9,117.5,77.6,95.5,77.4,78.76,0,,0,,,,,4.5,85,1007.8,61.3,9.6,,,,,2012-06-18T05:28:46,2012-06-18T18:22:26,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/19/2012,92.6,78.5,84.8,111.2,78.5,93.5,76.6,77.13,0,,0,,,,,4.5,176,1007.1,52.5,9.2,,,,,2012-06-19T05:28:58,2012-06-19T18:22:40,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/20/2012,93.3,77.3,83.9,117.8,77.3,93.3,78,83.19,0,,0,,,,,4.5,154,1007.9,45,9.3,,,,,2012-06-20T05:29:11,2012-06-20T18:22:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/21/2012,91.5,78.2,84.7,109,78.2,94.4,76.8,77.74,0,,0,,,,,4.5,96,1008.8,55,8.9,,,,,2012-06-21T05:29:23,2012-06-21T18:23:07,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/22/2012,92.4,78.2,84.5,112.9,78.2,94.6,77,78.66,0,,0,,,,,4.5,250,1009.8,62.5,8.6,,,,,2012-06-22T05:29:37,2012-06-22T18:23:19,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/23/2012,92,78.9,85.2,111.3,78.9,95.8,77.3,77.6,0,,0,,,,,6.7,270,1009.4,57.5,9.6,,,,,2012-06-23T05:29:50,2012-06-23T18:23:31,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/24/2012,94.7,76.4,85.4,118,76.4,96,77.2,77.36,0,,0,,,,,6.7,300,1009.4,40,9.9,,,,,2012-06-24T05:30:04,2012-06-24T18:23:43,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/25/2012,89.9,80,83.9,107.5,80,91.8,76.8,79.6,0,,0,,,,,6.7,250,1009.2,67.1,9.8,,,,,2012-06-25T05:30:19,2012-06-25T18:23:54,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/26/2012,91.1,77.3,83.3,108.5,77.3,90.9,76.8,81.18,0,,0,,,,,6.7,217.5,1008.5,71.3,9,,,,,2012-06-26T05:30:33,2012-06-26T18:24:04,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/27/2012,89,75.5,82,105.2,75.5,88.3,76.8,84.85,0,,0,,,,,6.7,276,1007.6,92.5,8.7,,,,,2012-06-27T05:30:48,2012-06-27T18:24:14,0.27,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",6/28/2012,86.6,76.7,80.5,98.9,76.7,85.6,76.6,88.07,0.35,,25,,,,,4.5,174,1005.8,100,8.1,,,,,2012-06-28T05:31:04,2012-06-28T18:24:23,0.33,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",6/29/2012,87.9,76.4,81,102.1,76.4,86.4,75.6,84.07,0.12,,12.5,,,,,4.5,181.4,1006.8,97.5,8.4,,,,,2012-06-29T05:31:19,2012-06-29T18:24:31,0.38,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",6/30/2012,85.7,79.1,81,96.4,79.1,85.4,76.8,87.53,0.05,,33.33,,,,,4.5,190,1009.5,88.3,8.1,,,,,2012-06-30T05:31:35,2012-06-30T18:24:39,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/1/2012,89.9,76.7,81.4,106.6,76.7,86.6,76.4,85.45,1.14,,37.5,,,,,8.9,284,1009.3,68.8,9.6,,,,,2012-07-01T05:31:50,2012-07-01T18:24:45,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/2/2012,90.8,75.3,80.3,112.1,75.3,86.2,77.2,90.79,0.75,,37.5,,,,,8.9,265,1007,85,8.5,,,,,2012-07-02T05:32:06,2012-07-02T18:24:51,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/3/2012,81.6,75.5,78.2,89.7,75.5,80.1,76.2,93.73,0.28,,25,,,,,4.5,275,1004.2,100,7.5,,,,,2012-07-03T05:32:23,2012-07-03T18:24:57,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,98431099999
"13.073091, 121.388563",7/4/2012,84.3,75.3,79.8,94.1,75.3,84.2,76.3,89.29,0.14,,25,,,,,4.5,165,1005.5,95,8.5,,,,,2012-07-04T05:32:39,2012-07-04T18:25:01,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/5/2012,87.5,76.7,81.3,101.1,76.7,86.7,76.9,86.81,0,,0,,,,,4.5,197.1,1007.8,80,8.8,,,,,2012-07-05T05:32:56,2012-07-05T18:25:05,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/6/2012,88.1,77.1,81.2,101.9,77.1,86.3,76.1,84.87,0,,0,,,,,6.7,270,1008.4,87.5,8.7,,,,,2012-07-06T05:33:13,2012-07-06T18:25:09,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/7/2012,84.8,75.8,80.7,97.4,75.8,87.1,77.2,89.16,0.79,,25,,,,,4.5,158.6,1007.2,90,8.2,,,,,2012-07-07T05:33:29,2012-07-07T18:25:11,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",7/8/2012,89.9,77.1,83.1,110.3,77.1,93.2,78.8,87.27,2.44,,25,,,,,6.7,118.6,1007.3,82.5,9.2,,,,,2012-07-08T05:33:46,2012-07-08T18:25:13,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",7/9/2012,90.2,77.3,82.6,110.3,77.3,91.7,78.1,86.62,1.66,,25,,,,,4.5,120,1008.4,83.8,9.1,,,,,2012-07-09T05:34:03,2012-07-09T18:25:14,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/10/2012,86.1,75.3,80.7,100.4,75.3,87,76.4,87.11,0.48,,25,,,,,4.5,234,1008.9,91.3,8.6,,,,,2012-07-10T05:34:20,2012-07-10T18:25:14,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/11/2012,87.2,75.5,81.4,103.1,75.5,88.9,77.5,88.61,1.86,,37.5,,,,,2.2,147.5,1009.3,66.3,8.5,,,,,2012-07-11T05:34:37,2012-07-11T18:25:13,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/12/2012,88.8,76.4,82.5,105.8,76.4,90.9,78.1,87.08,0.35,,14.29,,,,,4.5,247.5,1009.8,71.4,9.9,,,,,2012-07-12T05:34:54,2012-07-12T18:25:11,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/13/2012,89.7,76.4,82.3,107.2,76.4,90.9,77.2,84.99,0.52,,14.29,,,,,4.5,246,1009.3,75.7,9.1,,,,,2012-07-13T05:35:10,2012-07-13T18:25:09,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",7/14/2012,90.2,78.2,83,109.3,78.2,91.3,77.3,83.16,0.04,,12.5,,,,,6.7,150,1008.9,75,9,,,,,2012-07-14T05:35:27,2012-07-14T18:25:05,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/15/2012,89.7,77.3,83.1,107.8,77.3,92.2,77.6,83.96,0,,0,,,,,4.5,148.3,1008.4,81.3,9,,,,,2012-07-15T05:35:43,2012-07-15T18:25:01,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/16/2012,89.7,78.2,83.3,107.2,78.2,92,77.6,83.56,0.01,,12.5,,,,,4.5,194.3,1008.7,68.8,8.9,,,,,2012-07-16T05:36:00,2012-07-16T18:24:56,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",7/17/2012,90.2,77.1,82.3,110.3,77.1,89.5,77.3,85.44,0,,0,,,,,4.5,281.7,1008.5,86.3,8.9,,,,,2012-07-17T05:36:16,2012-07-17T18:24:50,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/18/2012,89.7,77.1,81.6,112.1,77.1,89.3,78.1,89.26,0.02,,14.29,,,,,4.5,265,1008.1,92.9,8.2,,,,,2012-07-18T05:36:32,2012-07-18T18:24:43,1,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",7/19/2012,84.3,77.3,80.4,96.6,77.3,84.9,77.2,90.03,0,,0,,,,,8.9,270,1007.3,98.6,7.8,,,,,2012-07-19T05:36:48,2012-07-19T18:24:35,0,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",7/20/2012,82.5,75.3,78.1,93.2,75.3,80.3,75.7,92.4,2.69,,62.5,,,,,2.2,200,1006.5,100,7,,,,,2012-07-20T05:37:04,2012-07-20T18:24:26,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/21/2012,82.1,73.7,77.3,90.4,73.7,78.4,74.5,91.28,1.33,,75,,,,,4.5,160,1007,100,7.7,,,,,2012-07-21T05:37:19,2012-07-21T18:24:17,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/22/2012,81.2,73.5,76.7,89.3,73.5,77.7,75.4,95.8,1.35,,50,,,,,4.5,150,1005.6,98.8,6.8,,,,,2012-07-22T05:37:34,2012-07-22T18:24:06,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/23/2012,89.9,75.3,81.5,109,75.3,88.8,76.9,86.19,0.02,,12.5,,,,,4.5,141.4,1004.7,90,8.8,,,,,2012-07-23T05:37:49,2012-07-23T18:23:55,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/24/2012,85.4,78.2,81.1,98.4,78.2,87.5,77.5,88.86,0.1,,25,,,,,2.2,172.9,1007,92.5,8,,,,,2012-07-24T05:38:04,2012-07-24T18:23:42,0.14,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/25/2012,87.9,76.7,81.3,104.9,76.7,87.7,78,90.18,0,,0,,,,,4.5,186.7,1008.7,86.3,8.5,,,,,2012-07-25T05:38:19,2012-07-25T18:23:29,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/26/2012,89.3,76.4,81.2,109.8,76.4,87,77.2,87.83,0,,0,,,,,6.7,240,1007.9,87.5,8.8,,,,,2012-07-26T05:38:33,2012-07-26T18:23:15,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/27/2012,87,77.6,81.5,102.8,77.6,88.2,76.5,84.91,0,,0,,,,,6.7,300,1005.4,85,8.5,,,,,2012-07-27T05:38:47,2012-07-27T18:23:00,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/28/2012,88.1,77.6,81.3,104.6,77.6,87.1,77.1,87.45,0.2,,12.5,,,,,4.5,257.1,1003.3,96.3,8.6,,,,,2012-07-28T05:39:00,2012-07-28T18:22:44,0.37,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/29/2012,77.6,74.9,76.5,77.6,74.9,76.5,75.8,97.79,1.98,,75,,,,,6.7,204.3,1001.8,98.8,6.6,,,,,2012-07-29T05:39:13,2012-07-29T18:22:27,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,98431099999
"13.073091, 121.388563",7/30/2012,79.1,74.9,77,79.1,74.9,77,75.4,94.9,1.19,,75,,,,,8.9,270,1001.2,100,7,,,,,2012-07-30T05:39:26,2012-07-30T18:22:09,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,98431099999
"13.073091, 121.388563",7/31/2012,80.9,75.3,78.2,87.5,75.3,79.9,75.7,92.16,0.27,,50,,,,,4.5,188.6,1001.8,98.8,7.6,,,,,2012-07-31T05:39:39,2012-07-31T18:21:51,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,98431099999
"13.073091, 121.388563",8/1/2012,83.4,75.8,78.8,95.2,75.8,81,76,91.26,0.47,,62.5,,,,,4.5,215,1002.8,98.8,8.1,,,,,2012-08-01T05:39:51,2012-08-01T18:21:31,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,98431099999
"13.073091, 121.388563",8/2/2012,83.9,76.4,79.6,95.3,76.4,83.2,75.9,88.63,0.14,,25,,,,,4.5,114.3,1004.4,90,8.5,,,,,2012-08-02T05:40:03,2012-08-02T18:21:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",8/3/2012,86.1,76.7,81.2,101.7,76.7,87.9,76.7,86.38,0.08,,12.5,,,,,4.5,138.6,1005.8,83.8,8.5,,,,,2012-08-03T05:40:15,2012-08-03T18:20:50,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",8/4/2012,85.2,77.3,80.1,97.2,77.3,83.7,76.4,88.76,0.22,,50,,,,,2.2,123.8,1005.6,97.5,7.5,,,,,2012-08-04T05:40:26,2012-08-04T18:20:28,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",8/5/2012,86.6,78,81.1,102.1,78,87.5,78,90.65,0.36,,42.86,,,,,2.2,150,1006.4,95.7,8.2,,,,,2012-08-05T05:40:37,2012-08-05T18:20:05,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",8/6/2012,77.1,74.6,75.7,77.1,74.6,75.7,75,97.71,3.07,,87.5,,,,,4.5,187.5,1008,100,5.8,,,,,2012-08-06T05:40:47,2012-08-06T18:19:41,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,98431099999
"13.073091, 121.388563",8/7/2012,78.9,73.5,76.6,78.9,73.5,76.6,74.9,94.47,1.26,,62.5,,,,,2.2,145,1007.6,100,6.4,,,,,2012-08-07T05:40:57,2012-08-07T18:19:17,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,98431099999
"13.073091, 121.388563",8/8/2012,84.3,75.3,79.2,95.6,75.3,82.9,76.8,92.82,0.37,,62.5,,,,,2.2,270,1007.4,98.8,7.9,,,,,2012-08-08T05:41:07,2012-08-08T18:18:52,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",8/9/2012,86.6,75.5,80.4,104.4,75.5,85.7,77.4,91.14,0,,0,,,,,4.5,96.7,1008.1,88.8,8.7,,,,,2012-08-09T05:41:16,2012-08-09T18:18:26,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/10/2012,87.9,77.1,81.5,102.7,77.1,87.2,76.1,84.01,0,,0,,,,,2.2,198.6,1009.6,61.3,8.5,,,,,2012-08-10T05:41:25,2012-08-10T18:17:59,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/11/2012,91.5,76.4,83.7,111.5,76.4,91.5,76.9,80.81,0,,0,,,,,4.5,227.1,1010.5,34.3,10,,,,,2012-08-11T05:41:34,2012-08-11T18:17:31,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/12/2012,89,76.7,82.4,103.3,76.7,88.2,75.4,79.82,0,,0,,,,,4.5,274.3,1009.3,73.8,9.2,,,,,2012-08-12T05:41:42,2012-08-12T18:17:03,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/13/2012,84.3,78,81.3,95.6,78,87.3,75.6,82.81,0,,0,,,,,8.9,260,1007.1,97.5,7.6,,,,,2012-08-13T05:41:50,2012-08-13T18:16:34,0.92,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",8/14/2012,82.5,74.6,79.3,89.7,74.6,82.3,74.9,86.64,0.39,,12.5,,,,,15.7,231.4,1005.6,100,7.9,,,,,2012-08-14T05:41:57,2012-08-14T18:16:04,0.95,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",8/15/2012,78.2,74,75.6,78.2,74,75.7,74.7,96.98,2.06,,75,,,,,6.7,160,1005.4,100,5.9,,,,,2012-08-15T05:42:04,2012-08-15T18:15:33,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,98431099999
"13.073091, 121.388563",8/16/2012,83.6,75.3,79.4,94.2,75.3,83.8,75.8,89,0.18,,25,,,,,2.2,160,1007.5,90,8.2,,,,,2012-08-16T05:42:11,2012-08-16T18:15:02,1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",8/17/2012,87.5,76.4,81.5,103.7,76.4,87.7,75.9,83.19,0,,0,,,,,2.2,211.7,1009.1,45,8.9,,,,,2012-08-17T05:42:17,2012-08-17T18:14:30,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/18/2012,86.3,76.4,80.7,99.5,76.4,86.1,75.7,85.02,0,,0,,,,,6.7,275,1009.5,62.9,8.3,,,,,2012-08-18T05:42:23,2012-08-18T18:13:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/19/2012,82.7,74.9,78.7,91.9,74.9,81,75.5,89.99,0.22,,37.5,,,,,6.7,290,1008.8,88.8,8.6,,,,,2012-08-19T05:42:29,2012-08-19T18:13:25,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",8/20/2012,87.9,75.5,81.1,104.9,75.5,87.5,76,84.71,0.04,,12.5,,,,,2.2,282,1007,82.5,8.5,,,,,2012-08-20T05:42:34,2012-08-20T18:12:51,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",8/21/2012,86.1,75.3,80.5,101.2,75.3,86.5,76.5,88,0.02,,12.5,,,,,4.5,206,1007.1,72.5,8.5,,,,,2012-08-21T05:42:39,2012-08-21T18:12:17,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",8/22/2012,87.2,76.2,81.6,104.2,76.2,88.9,77.4,87.56,0,,0,,,,,6.7,300,1007.3,58.8,8.9,,,,,2012-08-22T05:42:44,2012-08-22T18:11:42,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/23/2012,84.5,76.7,80.6,96.9,76.7,85.6,76.3,86.95,0,,0,,,,,2.2,133.3,1007.2,71.3,8.8,,,,,2012-08-23T05:42:48,2012-08-23T18:11:06,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/24/2012,84.5,77.3,80.4,98,77.3,85.3,75.7,85.64,0.02,,12.5,,,,,6.7,170,1008.2,85,8.5,,,,,2012-08-24T05:42:52,2012-08-24T18:10:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",8/25/2012,88.1,77.3,81.9,102.4,77.3,87.8,76.3,83.35,0.06,,25,,,,,2.2,126,1008.9,76.3,8.8,,,,,2012-08-25T05:42:56,2012-08-25T18:09:54,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",8/26/2012,89.3,77.6,82.5,103.8,77.6,89.8,77.1,84.52,0,,0,,,,,4.5,80,1007.5,60,8.3,,,,,2012-08-26T05:42:59,2012-08-26T18:09:16,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/27/2012,91.1,78.9,82.4,108.5,78.9,89,76.9,83.85,0,,0,,,,,2.2,181.4,1007.5,58.8,8.7,,,,,2012-08-27T05:43:03,2012-08-27T18:08:39,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/28/2012,88.4,77.3,83,108.3,77.3,92.6,78.2,85.56,0.04,,12.5,,,,,4.5,220,1010.1,76.3,8.9,,,,,2012-08-28T05:43:06,2012-08-28T18:08:01,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",8/29/2012,87.2,76.4,80.7,104.5,76.4,85.8,77.2,89.34,0.04,,12.5,,,,,4.5,202.5,1011.5,98.8,8.3,,,,,2012-08-29T05:43:08,2012-08-29T18:07:22,0.47,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,98431099999
